x,y,name
1.9602224,-1.0146054,프론트엔드 시니어 개발자
1.77171,-0.80228996,[아이나비시스템즈] Web 사이트 Front 개발
-4.5021977,3.6643336,상담품질(QA) Manager
-5.115327,11.128517,광고영상 제작편집자 (광고제작PD)
2.0908508,-1.2191703,프론트엔드개발자
-0.37751037,12.119218,[상품기획] 자사몰 MD
0.2643007,12.210498,온/오프라인 MD
0.58615464,12.373355,[해외유통] Global E-Commerce Operator
-0.5186663,11.81341,브랜드 MD
-7.0388713,10.423968,광고영상 모션그래픽 디자이너
-0.19290537,11.958754,[상품기획] 기획 BM
-3.3642142,11.252249,콘텐츠 마케터
-1.7332363,11.895614,CRM 마케팅
-0.29535046,-0.21100882,PHP 엔지니어
-5.475996,8.668815,UXUI 디자이너
-2.1398325,9.458929,클래스 MD
-1.6503553,9.331333,온라인 교육 클래스 MD
-5.6636143,8.761956,"그래픽 디자인, 광고디자인, 콘텐츠 디자인"
-1.9256918,8.683596,"웹서비스, 웹기획 및 운영 , 소비자마케팅"
-5.993715,11.472485,영상 기획 및 편집
-2.3753788,7.2484064,리서치&인사이트팀
-5.2391105,9.016749,슬로우스테디클럽 웹디자이너
-4.2384057,9.188207,아트디텍터 및 마케팅 디자이너
0.61568457,0.09766434,플랫폼 백엔드 서버 개발자
2.3673878,0.25855485,React Native 개발자
-1.4286842,0.270645,백엔드 개발자 (Node.js)
-2.119861,12.039143,오프라인 컨텐츠 마케터
1.3067269,9.885437,여주 물류센터 현장
-3.2973554,9.771789,올리비아로렌 우븐 디자이너 (10~13년 수석급)
1.6066188,10.610657,창고 입출고 관리자
0.17442842,9.540174,주류 MD 담당자
0.3727074,10.101749,주류영업 담당자
0.928322,11.418084,영업 (과장급 이하)
1.5350055,1.4681698,Android(안드로이드) 엔지니어
-2.040172,0.26470056,서버 Back-End(백엔드) 엔지니어
-6.757431,5.590449,프로덕트 디자이너
2.6573927,2.5853324,iOS 개발자
-1.0258348,8.058518,라이브커머스 기획/운영 담당자
-1.7313803,10.767948,BX AE(Brand eXperience account executive)
3.8945403,10.45685,자금/회계 담당자
-4.5593996,8.528116,웹디자이너
2.558778,1.8766783,iOS 개발자
-0.36495745,3.0640938,롯데케미칼 SAP FI
-2.826471,7.531833,서비스 기획자
-0.85519844,-1.6482737,증권 MSA 백엔드 개발
-4.3260202,3.9344797,SW QA
-0.5321821,-1.3565865,소프트웨어(JAVA/JSP/JAVASCRIPT)개발자
-0.32579562,-0.0793671,웹 백엔드 개발자(개발/유지보수)
1.6891162,10.236052,"[해외무역] 국제 물류 매니저 (Amazon, E-commerce)"
-1.4521571,10.863987,"[Global E-commerce] Account Executive, Korea"
-2.9253752,6.6438055,서비스 기획자
-2.5238495,11.583994,유통전략 MD
4.375331,7.998481,인사팀 팀장
2.4443915,-0.45465925,프론트엔드 웹개발자
3.6052103,8.188653,인사팀
-3.9396458,6.2727075,서비스 기획자/프로덕트 매니저
-4.6516523,7.703036,웹디자이너
0.4758504,-1.5925455,PHP 웹개발자
0.16289414,-2.0120113,JAVA 웹개발자
1.5767239,7.890076,경영기획팀-전략기획 (과-부장급)
-0.5454323,-1.1387818,리드개발자
1.2326031,10.302692,조달청 나라장터 공공입찰 담당자
-6.0410423,9.094035,디자인
0.76972824,4.419415,빅데이터 개발자(DATA Analyst/DATA Scientist/DATA Engineer)
0.196229,8.668783,사업기획 및 PM
3.3787591,1.2260115,APP 개발자 (Android / iOS / React)
3.055987,3.4367423,영상처리 소프트웨어 개발자
1.2188301,9.517305,영업 팀장/팀원
2.3029456,4.611505,"자율주행, 동적지도 전문가 및 개발자(Autonomous Vehicle, Dynamic Map Experts/Developers)"
1.8874611,0.25574467,프론트 개발자
2.2201831,-0.65385693,Front-end 개발자 영입
-4.1392274,1.1327296,시스템 엔지니어 영입
-0.1881692,3.5904155,주식 채널 개발
0.7605877,5.1064296,국내/해외주식 매매시스템 개발 및 운영
-1.1280855,-0.884008,웹 풀스택 개발자
-5.4334726,8.509584,Graphic Designer (6년차 이상)
-6.1861653,5.4425406,UX/UI 디자이너 (6년차 이상)
-3.9029958,6.1583767,서비스 기획자
1.9016764,4.726077,데이터 사이언티스트 / 머신러닝&딥러닝 엔지니어
0.019922726,2.417554,AI/ML System 담당 파이썬 개발자
2.2658155,6.9685154,전기차 충전인프라 서비스 영업 담당자
2.7667089,8.239371,전기차 충전인프라 서비스 영업지원/관리 담당자
4.6195297,9.868485,경영지원팀/재무회계 (시니어)
1.3233838,-1.3242586,프론트엔드 엔지니어
-3.592205,1.9409828,정보보안 매니저
-1.8269,11.803406,중국 마케팅 플래너
-2.0633729,12.483515,디지털 마케팅 플래너
-0.6031649,12.101853,파파레서피 공식몰 MD
-5.265549,9.622276,뷰티 패키지 디자이너
0.4774537,6.187569,인공지능 헬스케어/의료기기SW 상품기획자(PM/PO)
0.9312352,1.608251,응용프로그램개발(Window 개발자)
-0.16336086,6.383583,Medical AI 서비스 기획자 (PM/PO)
2.4817526,4.3476696,메디컬 영상 인공지능 엔지니어(시니어)
-0.2786449,0.14835177,CTO
-3.3300424,7.974036,채팅형 CS/CX 매니저 (고객 경험 담당자)
-0.52588487,3.069854,백엔드개발자 Lead
-5.5342975,6.11648,UX/UI 디자이너
2.494448,9.133844,IR Manager
-5.5164785,9.499539,브랜드 디자이너 (Visual Identity)
0.8079927,0.23271985,"개발팀 리더, Web부문 개발전문가, PL, PM"
-0.7037375,11.574538,패션 온라인MD
-0.18606909,11.321631,온라인MD
-0.037028722,11.233346,온라인MD
-4.0943074,6.846416,앱 기획자
-3.460004,10.2310705,책 콘텐츠 기획 및 제작 PD (에디터 직무포함)
-1.377882,3.0331442,소프트웨어 엔지니어
-1.7309844,10.654958,컨텐츠 매니저
3.274973,-0.8869003,프론트엔드 개발자 (React)
-0.19042301,-0.040250197,"백엔드 개발자 (JAVA, Spring)"
-5.0302777,6.3301954,UIUX 디자이너
-3.9062297,6.009757,서비스기획자
0.6064301,7.7139287,CEO Staff (전략)
0.60728776,8.043689,Business Development & Strategy (사업 개발 및 전략)
2.943476,4.5255246,Computer Vision (Deep Learning) Research Engineer (전문연구요원 전직 및 보충역 편입가능)
0.008030916,5.0427294,IT 컨설턴트
1.8202817,9.357743,사무경리/행정지원
-4.2604847,3.6371355,웹 기획(쇼핑몰QA)
-3.8458753,6.6081266,"웹 기획(Front, Back Office 서비스기획)"
1.7348076,8.957413,[기그] 경영지원 매니저
-2.1640499,12.138063,"Business Development (게임, 광고)"
1.6746206,10.142398,화학 컨설팅 및  영어권 클라이언트 관리 및 커뮤니케이션
0.13500695,3.6273322,AI 로봇 관제 솔루션 서버 백엔드
-4.2411556,10.814249,콘텐츠 마케터
2.4461854,-1.2239093,프론트엔드 개발자 (React)
2.707373,4.7029204,자율주행 Planning
3.0902746,5.288059,자율주행 Vehicle Control
3.1892903,4.421308,자율주행 Perception- Sensor Fusion
2.928428,4.9039736,자율주행 Perception-Image Processing
3.5044582,4.6330323,자율주행 Frontend-HMI
3.2896068,4.1687994,자율주행 시스템 개발자
3.3452818,3.9935255,자율주행 소프트웨어 개발자
2.521322,2.1781738,유니티 개발자
-1.3415356,4.973692,Technical Writer (간편전형)
0.7249767,6.6827626,R&D PMO 매니저
-5.760746,4.837345,Product Designer -Senior
-3.5869498,3.5080929,QA Engineer
-2.4341397,3.2420495,Back-end node.js 개발자
-0.04126714,3.65722,Data Engineer
-1.1501837,-0.9567752,API Platform Back-end Java 개발자
-1.3240777,3.6996737,IDS Back-end Java 개발자
-0.16728887,5.6231966,Data Analyst
-3.3677635,5.4690595,Product Owner - Senior
-2.770151,3.0579371,IoT Back-end 서버 개발자
-3.1080403,4.798422,[야놀자멤버사/트러스테이] Senior UI/UX Designer
-2.7146788,7.4523993,IT 서비스 기획
1.3815658,1.2276818,주차관제시스템 설정 및 보고서 웹 사이트 개발
2.5300803,-2.7494493,웹/모바일 퍼블리싱
-0.25143325,1.1036755,백엔드 Developer
3.947271,1.2170968,Android Developer
2.9928322,1.748997,iOS Developer
-6.2016554,8.681976,그래픽 디자이너
-1.4278781,5.3171034,서비스 기획
0.7123678,0.954115,웹 서비스 Developer
0.61696994,2.7045403,암호화폐 플랫폼 개발
-0.37021202,8.520121,사업개발/IR
0.28956077,9.39846,온보딩 매니저
-0.45131266,8.6713505,사업기획
3.7802184,8.924893,인사채용담당자
0.95634377,0.15564097,백엔드 앱 개발자 (3년 이상)
2.5325832,0.19391401,프론트엔드 앱 개발자 (3년 이상)
1.3375156,5.3201947,데이터 라벨러/ 라벨링 담당자
-8.288046,8.400369,3D 아티스트 / 디자이너/ 모델러
-4.459848,4.9869986,UI/UX디자이너
-0.003953156,11.809014,Sales팀 시니어/쥬니어 매니저
2.60707,4.3217,Robotics Software Engineer
-2.629343,12.354625,광고수익화 매니저
-2.7581463,13.876521,글로벌 퍼포먼스 마케터
2.8515978,2.3777866,안드로이드(Andriod) 앱개발
-2.1612213,12.842667,마케팅 대리급
-2.120162,12.113509,기획팀(팀장급)
1.8748451,0.6575266,프론트엔드 개발
-1.2603945,-0.47486347,백엔드 개발
-3.505121,0.37599412,DevOps 엔지니어
-0.6296462,5.6328664,프론트엔드 개발 담당자 (계약직 1년)
-0.10992965,4.054085,백엔드 개발 담당자 (계약직 1년)
2.9534423,0.14117253,React Native 앱 개발자
-0.5505397,0.50964516,Back-end 개발자 [Node.js / Nest.js]
-4.29135,8.457994,[신입가능] 상세페이지 디자이너
-4.4232016,8.240525,상세페이지 디자이너
-1.1654767,13.720464,[팀장급] 퍼포먼스 마케터
-1.4610975,-0.1561417,"모바일 백엔드/서버개발(nodeJS , TypeScript)"
1.8831214,-0.73939335,"프론트엔드, TypeScript, ReactNative"
-1.188676,1.3605022,Django 백엔드 개발자
3.606732,1.4786403,안드로이드 개발자 (Kotlin)
-0.76198745,8.474259,국내사업개발(B2B 기술영업)매니저
1.6965564,4.2020273,딥러닝 리서처 (신입)
2.1130815,4.684662,딥러닝 리서처
6.900616,3.4915853,Senior Software Engineer (C/C++)
0.634644,11.761133,"오프라인 MD, 소싱 전문가"
-2.6698794,6.208596,서비스기획 팀원(5년 이상)
0.054662194,9.129799,cs 매니저(스케줄 근무)
0.6666923,4.248676,데이터 사이언티스트
-3.4777446,11.680189,콘텐츠 마케터
0.8516978,0.759806,웹개발자
1.2981246,8.757832,디지털마케팅 AE
-2.7070668,7.22843,서비스 기획
-6.525264,8.842939,웹디자이너
0.80486554,11.457191,소셜커머스 MD
-0.67720944,9.740984,CS 매니저
0.54373544,7.1322365,Service Designer(서비스 기획자)
0.17734794,7.5508265,Business Management(사업기획담당)
-4.324637,8.023233,H/W Product 및 환경개선 디자이너
1.7711138,-1.4733574,웹 프론트엔드 Web FrontEnd 개발자
-0.9318873,5.3573856,Senior Data Analyst
-1.0280777,3.3391454,Data Engineer
-0.9353034,0.5282985,플랫폼 백엔드 개발자(Backend Developer)
-2.1705515,12.523019,플랫폼 마케터
-0.047940157,7.027114,경영 지원 매니저 (신입 지원 가능)
0.22471705,7.2544074,서비스 기획자
1.7573843,2.01496,CS프로그램 개발
1.0150009,10.568484,헬스케어 R&D 매니저(식품/영양 전공)
-4.9257417,3.568001,커머스플랫폼 테스트 엔지니어
3.026639,4.73304,"연구소 HW, SW 개발인력"
-0.888634,11.531617,온라인 마케팅
0.60398716,9.893068,메뉴개발 R&D 총괄 (5년 이상)
2.231896,-0.0099265,웹 Front-end 엔지니어
-0.18008785,-1.3170265,Java 개발자 / PHP 개발자 신입
9.0190864e-05,-1.7138613,Java 개발자 / PHP 개발자 2년이상
3.8031144,2.0464041,모바일 어플리케이션(AOS) 개발/배포 및 유지보수
4.1802635,7.1147804,HR 담당자
-3.7844522,5.086034,Product Owner (PO)
-1.6518111,9.143873,경영지원CS
0.24932842,9.532305,사업 개발
3.701259,1.746363,iOS / Android 개발자
1.0257791,-0.2620014,백엔드/웹서비스 개발자
-0.40592903,7.6945786,서비스 기획자
-0.02961039,-0.58639824,자사 프로그램 개발 및 유지보수 엔지니어(팀장급)
-1.2849662,6.6373653,Product Planning
-5.429268,5.458924,Product Design
-2.8842752,13.5703745,마케터
-1.6044006,11.569627,마케팅 컨설턴트
4.5297747,10.589989,자회사(대드) 재무회계 담당자
0.110863276,6.821295,블록체인 서비스 및 NFT 프로젝트 매니저
-0.9597092,-1.931339,웹 개발자
2.7092497,2.4075365,Game Platform iOS 개발자
-1.50091,-0.838411,Game Platform 서버 개발자
-5.9131327,12.031517,PD (조연출)
-0.02717274,0.23822935,서버 개발자 (Node.js)
0.57903427,-0.9414368,웹개발자
-0.9238414,-0.018653484,시스템 유지보수
-4.2392893,7.0527763,미래전략실 Product Designer
-1.9034162,10.14447,컨텐츠라이브팀 팀원
-3.4400537,13.108249,경영혁신팀 마케팅전략파트 바이럴마케팅/검색광고/SEO
-2.8552034,10.216281,브랜드 마케팅 매니저 (BM)
4.9311323,8.934897,인사/급여 담당자 1명
3.402629,8.535979,총무 담당자 1명
3.383473,2.5062687,[연구소/IVI] 안드로이드 개발자 (Android Developer)
2.763262,3.509585,[연구소/IVI] 리눅스 커널 개발자 (Linux/kernel)
-6.010592,6.667671,UI/UX 서비스 디자이너
-1.7547696,7.780582,서비스 기획자
4.4953065,6.2520466,채용담당자
-3.5117362,9.346572,그래픽 디자이너
-1.9241306,11.37415,브랜드 마케터
0.7572956,2.8323026,"SAP ERP , Non ERP 시스템 개발 및 운영"
-4.5465765,8.713231,인테리어 설계 디자이너
-0.6076473,4.814901,모바일게임 스토어 사이트 운영 및 납품 담당자
-2.0337138,8.945641,고객센터 관리총괄 팀장
0.3435303,8.159177,신사업 관련 글로벌 PR 담당자
-6.872929,6.304551,3D 메타버스 서비스 기획자
-4.8109875,6.0546203,프로덕트 UX/UI 디자이너
-8.279449,8.8741665,2D / 3D 디자이너(모델러)
-3.254345,6.5811963,프로덕트 기획자
-3.6597972,9.249484,포토그래퍼
-6.6219473,11.464682,영상 콘텐츠 디렉터
3.2023447,4.3504357,머신비전 S/W개발자(PM급)
0.4450204,0.53849703,ERP개발
-1.0582396,-0.3998609,백엔드 개발
-3.1005268,0.37809917,시스템 엔지니어
0.8062818,-1.1365051,웹 개발
-6.9053783,6.2166834,UX/UI 디자이너
-0.099613115,7.605158,보안사업 전략기획 담당자
2.7899885,9.028068,총무(경영지원)
-0.86883366,7.0868735,플랫폼 운영/관리 총괄
-3.407475,11.365381,AE 광고마케터
0.9855871,2.3306763,"앱 개발(iOS, Android)"
-1.0967033,9.324761,글로벌 CX 담당자 (영어)
-1.5669495,0.36613566,게임 서버 개발자
-3.0285954,10.621011,홍보 담당자
-3.3838859,11.76202,컨텐츠 마케터
-0.95192647,11.125319,유아용품 브랜드 마케팅  (BM)
-2.7713006,9.966912,컨텐츠 마케터
-1.2339693,4.2881436,CTO
-1.8730187,5.434267,서비스 기획/상품기획
-2.9571197,9.88729,커뮤니케이션 팀장
-1.5960897,11.600685,AE
-5.861581,9.6114435,웹디자이너
-0.2140932,11.932809,상품기획MD 개발MD
-0.2864018,10.386581,온라인 MD
-0.2766767,1.2581451,Back-end / Server Engineer
2.349516,2.7525692,XR 개발자
-0.64329594,4.7218575,AI Data Engineer
-2.1953158,5.3768244,앱서비스 PM
3.578159,-1.8700254,퍼블리셔
0.009191558,6.2738805,AI반도체 PM(Product Manager)
2.320219,-0.99096936,프론트엔드 frontend vue.js 개발
-4.7041383,7.221988,신입 기획자 (웹/앱)
-0.52732825,-1.7290491,"JAVA(Windows)프로그래머 , 자바"
-0.62475026,6.5349107,사업 개발 기획 매니저(Business Development Manager)
-1.4436117,0.11583068,JAVA 서버(백엔드)개발자
0.47601712,8.632848,글로벌 모니터링 신입
-1.471751,6.723244,그로스마케터(5년이상)
0.51543003,13.4508095,브랜드 마케터
1.2109652,-2.590188,웹 개발자
-3.0964663,10.740853,미디어프로모션
2.362217,6.9031935,"바이오, 특허 관련 연구원"
-1.2816269,7.698375,농업플랫폼 기획자
0.18566874,12.517742,온라인 MD/팀 리더
1.9801235,9.607725,구매자재담당
-2.3989942,2.3419018,DevOps Engineer
0.47460374,5.0277405,데이터 분석가
-3.739893,11.570615,콘텐츠 마케터
2.6618652,8.353075,전산총무
-3.6045995,10.583967,글로벌 콘텐츠 마케터
-2.1055017,9.069425,일본서비스 CS
4.188597,6.611129,채용담당자
-0.009629949,4.990853,"DW, BI 컨설턴트, PM, PL"
2.2317061,7.9467196,채용/인사 담당자 (Recruiter/리쿠르터)
-1.3014168,10.432863,온라인마케팅 AE 3년~10년
0.009306696,1.7612703,Data Engineer
-0.79264,12.124306,브랜드 상품소싱 MD
-4.642887,8.885257,1-2년차 콘텐츠 디자이너
-2.7699995,4.155292,프로덕트 매니저 PM (2년 이상)
1.3488568,10.455969,프랜차이즈서비스팀 슈퍼바이저
-1.6771548,7.4007287,차란차(플랫폼) 서비스기획자
-1.9647247,12.451777,마케터
-3.1266203,6.471587,"서비스 기획자 / Product Owner, Product Manager"
4.5578947,6.5450144,채용담당자
-2.0563846,6.165229,Product Owner / 서비스 기획자
-2.3539493,6.781324,[미디어콘텐츠사업] 영상 소셜 커뮤니케이션 서비스 기획 담당
7.63542,3.8623333,마케팅 매니저
-1.3062774,7.1998606,프로젝트 매니저 (Project manager / PM)
3.2828152,-1.5602828,Front End 개발자 - 광고
-5.380513,8.856558,조경 디자이너
-4.9039874,5.1930375,Product Designer
-6.2135606,7.1900206,ui/ux 디자이너
-5.194729,8.439673,그래픽 디자이너
-3.087277,6.752155,프로덕트 매니저 (PM)
0.4307012,10.0788355,Global Sales Support (China)
4.158969,11.204953,회계 및 정산업무 가능자
-3.8888001,11.524234,디지털 콘텐츠 AE
-1.5746653,9.326936,국내 제휴 리드(팀장)
2.2080822,6.662152,안전 관리자
6.1703663,5.2488337,"Finance, 회계 (1-5년)"
2.2747731,2.7623632,Unity 클라이언트 프로그래머
-2.1347673,6.010129,서비스 기획자 (앱/웹/어드민)
4.7127047,8.010038,People Operation Manager
-2.009343,1.7748682,웹개발 백엔드 개발자 (Laravel / Vapor 활용) 신입가능
-0.324564,8.602477,제휴/세일즈 기획 담당자
-3.2032833,13.487271,퍼포먼스마케팅 AE
2.1730382,-1.5908448,플랫폼 프론트엔드(React) 개발자
-0.28721657,8.585893,경영/인사 교육 컨설턴트
0.63182753,-0.32744756,전시/상품 개발 (전시 Product)
-3.501191,6.6444764,[솔닥] 서비스기획자
-6.9911118,11.091186,모션그래픽 및 영상 편집
-2.5844722,11.471762,디지털 마케터
0.23630056,-1.9860775,웹 개발자
-2.1008089,2.0726447,Open-source Engineer
3.695514,9.040362,경영지원 매니저
2.1724782,-1.6616812,React 개발자
-0.828486,2.5234087,데이터공학팀(데이터개발자)
1.7942667,7.962454,오퍼레이션 (현장/시공관리)
3.1059995,2.0626404,안드로이드(Android) 개발
-0.8566027,10.370204,제휴사업 전략 담당자
-0.28974617,9.514214,영업관리자
-4.071771,12.953947,Docswave 마케터
-2.171914,8.235652,[빼기] CS센터 담당자
-0.45534036,6.7548466,플랫폼 운영/관리 총괄
-2.8961859,4.981307,플랫폼팀 프로덕트 디자이너 시니어
-4.826276,10.320354,전략기획팀 브랜드 디자이너
3.2947721,7.2648883,평가/보상 매니저
2.3835711,8.219381,총무담당자(5년이하)
2.7481265,11.435912,[법무] 사내변호사(팀원급)
-0.02294065,7.6293225,"B2B, B2G 영업리드"
-0.61417437,3.5405397,QA 담당자
-6.1035166,11.5068035,스튜디오 비디오그래퍼
-3.1373236,3.5988626,QA 엔지니어 - 전문연구요원(병역특례) 가능
7.862032,4.05119,Sr. MD Manager
-0.47060877,0.76708055,[플랫폼개발팀] Java Senior 개발자
1.1807172,10.406908,[디어달리아] 수출선적 (사원~주임급)
-3.8499928,8.898167,글로벌사업팀 온라인 디자이너
0.7976237,10.062941,e-giftcard 해외 신규 사업 개발
-4.0586095,3.767363,웹QA
1.1065673,0.51576954,XR 웹 백엔드 개발자
-0.3948886,8.375244,공공/B2B 사업개발
-1.5160085,3.1311438,프론트엔드 엔지니어 (Front-end Engineer)
2.3832407,4.5827794,의료영상처리 SW개발
-0.018978158,7.9951315,교육 기획/운영 담당자
0.28892273,1.4061605,python 개발자 (ML Ops 등)
2.1693625,6.679474,[깨봉수학] 경영지원팀
0.37563762,10.940733,[랩노쉬] 신제품 기획 및 개발팀장(PM팀장)
-1.7113638,8.401973,프로젝트 심사 담당자 : 신입 지원 가능
-2.72198,13.591693,온라인 마케터
1.4516299,8.089063,경영관리팀 매니저
0.22130874,1.8609182,"소프트웨어 엔지니어 (프론트엔드 개발자, 3년 이상)"
-2.1461627,-0.12700547,DevOps Engineer
-2.0436141,9.918757,디지털 마케팅 AE(팀장)
-1.6129282,0.08138346,게임 플랫폼 백엔드 프로그래머
-0.09962145,8.695542,타다(TADA) BDM(Business Development Manager)
-5.83679,6.3174224,서비스 기획자 (컨텐츠 플랫폼)
0.8603654,2.4922504,블록체인 개발 (5년 이상)
-0.13053073,6.938814,정보보안 기술 및 제품 기획
1.6274768,2.2667289,게임 클라이언트 개발자
0.94582486,11.107655,가맹점관리(서울경기)
-3.1119707,10.316994,크리에이터 파트너십 매니저
-3.5129373,9.081713,브랜디드기획제작 PD
1.9364822,-1.9210377,프론트엔드 개발자 (Internal Product)
2.5289042,9.031514,독산점 경영지원(Crew Support) 파트원
1.7464153,10.778264,CS / 영업지원 담당자
0.4310241,6.3108273,AI 언어자원 분석 및 설계/구축 PM 팀장
5.584734,3.727544,[AI] Deep Learning Research Engineer - TTS / VC (3년 이상)
0.30507606,8.1864805,프로젝트 매니저
-1.6584538,4.107889,Data Engineer (Data ETL Engineer)
4.1358347,7.7255917,[마켓컬리] 인사운영 및 통계 담당자
3.4165475,11.0371275,[매니지먼트부] 광고주/매체 정산 담당자
-1.5610985,4.0018697,사내 시스템 개발자
4.540461,9.564122,우아한형제들 세무 담당자
-3.6260402,4.814719,[NHN FashionGo KOREA] 서비스기획
-2.5678515,13.1851,퍼포먼스 마케터 (영어 능통자)
-0.81452894,4.606005,LiveOps(SRE) Engineer
-0.23405722,3.7493534,Junior Software Engineer
0.12645636,4.1276016,Data Platform Engineer
-0.79166824,3.6177628,Data Warehouse Engineer
-0.57840395,3.652679,Senior Software Engineer / Tech Lead
-0.6561372,6.1483383,모빌리티/데이터 기술PM
-1.5634414,5.721128,프로덕트 매니저(External)
2.7223222,4.2335367,Applied Research Scientist
-1.0238829,4.903333,O2O Experience Specialist
-2.3975372,6.4043612,프로덕트 매니저(Internal & B2B Product)
3.8776472,9.185273,[CPLB] Central Finance Specialist (PL Accounting)
-0.89795774,6.347168,"Team Lead, Workday 서비스 운영"
-0.98600936,6.764144,[네오위즈] 피망 고스톱 사업 PM
-0.47246403,7.973713,[네오위즈] 피망 포커/섯다 사업 PM
0.4476312,4.5887194,[네오위즈] DW/BI 엔지니어
-2.9107862,5.6581707,CPO(Chief Product Owner)
3.5821974,2.7498868,Unity 3D 개발자
0.77854127,8.162227,Business Development Manager (Global Business)
1.0616063,8.462209,Growth Lead (Global Business)
0.410268,8.077195,Head of Global Business
0.9009843,3.5895298,MLOps Engineer
0.3307382,8.114292,전략기획
-2.2596924,5.6356487,Product Owner (PO)
1.8687142,8.445989,지식재산팀 비서
0.8023413,7.3890057,증권플러스 비상장 서비스 운영 담당자
-1.905851,8.993722,CX 매니저
0.19567697,8.544841,교육프로그램 기획 및 운영 (신입가능)
-0.7192995,9.404604,F&B 서비스운영 담당자
2.297586,-2.318167,마케팅그룹 웹 퍼블리셔(리드)
-0.9149219,8.816379,인사이드 세일즈 매니저
-5.4617977,6.531113,UI/UX Designer
-7.902156,9.417614,3DMax Motion Graphic Desinger(Junior)
-0.21367879,9.876426,회원 서비스 운영 담당자
-5.635426,10.021738,프로젝트 제작자
2.599292,0.75739217,프로젝트 제작 기술 및 검증 관리
3.5095942,3.1092114,멀티미디어 솔루션 개발자
3.4735608,3.1808546,멀티미디어 솔루션 개발자(전문연구요원 가능)
2.1969993,1.1063981,Android App 개발자(전문연구요원 가능)
2.716355,0.6761662,Android App 개발자
3.693476,1.727322,iOS 개발자 (3년이상)
3.6770558,1.9134647,iOS 개발자(3년이상 / 전문연구요원 가능)
1.8250768,-1.4938611,프론트엔드개발자
-0.79980534,-0.8598512,백엔드개발자
-2.8389256,13.5305395,C.O팀 퍼포먼스 마케터
-5.945634,10.87831,광고 영상 디자이너(3년이상)
-2.8142376,8.214266,광고플랫폼 시스템 기획자 (3년 이상)
1.5958427,4.7083535,머신러닝 엔지니어
-0.36327806,4.9871674,프로덕트 데이터 분석가
-4.321321,8.400398,브랜드 디자이너
-0.2009077,2.1061502,백엔드 엔지니어
-1.9866202,2.4881597,프론트엔드 엔지니어
-1.3609164,12.343941,그로스 해커
0.28911188,0.6445981,시니어 WebRTC 엔지니어 (5년차 이상)
2.1096065,1.4104154,IOS 개발자 시니어급 (4년이상)
1.1376609,2.1378396,Video Streaming Engineer
2.1311638,10.850299,[BO] 국내 물류운영 매니저 (3년 이상)
1.685384,9.857101,[BO] 국내 물류 파트장
1.8159252,10.092356,[BO]해외 물류운영 파트장 (5년 이상)
5.4038095,7.128266,Recruiter (시니어)
4.684017,10.73663,재무회계 담당자 (8년차 이상)
1.9940633,7.109722,정보혁신(사내업무프로그램 전문가)
4.446783,9.577378,해외법인 감사
4.3382134,7.860862,인사기획
2.7580194,11.686019,법무
1.6226178,8.832738,지주회사 전략기획
3.735488,9.89528,자금
-5.0512776,9.264421,SW19 디자이너
-0.53868836,11.360238,SW19 세일즈MD
-2.1089323,3.2978117,보안솔루션 모바일 및 서버 기술 지원
1.0233765,-0.75260407,웹 보안솔루션 기술지원 엔지니어
1.8777612,4.697279,음성/자연어 딥러닝
-2.8635905,11.878197,커뮤니케이션 마케터
2.2239983,2.8290665,언리얼 엔진 개발자
3.2022119,4.068906,영상분야 딥러닝 개발자
-5.949259,1.873939,정보보호 (5년 이상)
-2.8963053,11.576979,B2B 마케팅 기획
-1.2470297,0.4140818,인프라개발팀 백엔드 개발자
2.5373297,4.1414375,스크린시스템개발팀 S/W 개발자
0.7099706,9.18186,"Solution Sales(솔루션 B2B 영업, CRM)"
2.9899812,4.6733637,"CFD, CAE 솔루션 연구 개발(전산유체해석, 열전달, 수치해석, C++)"
2.3719797,4.226797,"Application Engineer(솔루션기획지원, CFD 해석, 사용자 기술지원)"
1.2659822,0.99373275,"소프트웨어 개발(C++, QT 프레임워크)"
2.214366,3.3053653,"HPC 연구개발(CUDA, MPI, 병렬화, C/C++)"
0.027014622,-0.4572538,"웹 개발(솔루션개발, API, 백엔드, Go, gRPC, MQTT, git, GCP)"
0.40618783,-0.042977042,"Software Engineer(디지털트윈, Java, C/C++, .NET)"
1.9940106,2.452017,"데스크탑 개발(솔루션개발, SW개발, GUI, gRPC, MariaDB, git)"
3.7272484,2.7466452,"데스크탑 개발(그래픽개발, 3D 그래픽, OpenGL, C/C++)"
3.6335192,2.356652,"Unity3D Developer(C#, .NET, Github, WebGL, JavaScript)"
1.1036612,8.691634,"신사업 기획(바이오/메타버스, M&A, 신규투자 분석)"
-1.7645922,5.0819244,[플랫폼기획팀] 챗봇서비스 기획자(PO)
-1.1071596,6.221245,[엔터R&D그룹] PMO
1.0447105,1.6217988,[인증결제팀] JAVA Back-End 개발자
-2.664727,0.7985116,DevOps 엔지니어
1.0988055,4.1463165,ML Engineer
-0.40725574,0.3970308,백엔드(java)개발자
-0.5940029,-0.43820384,Python Backend Engineer
2.525496,-1.2761686,React Frontend 개발자
0.40464,1.7154024,[기술본부] 블록체인 코어 개발자
-2.7182658,1.1201227,[기술본부] DevOps Engineer
-3.4147973,3.3883598,[기술본부] QA 엔지니어
-6.2659473,6.0410852,[기술본부] UI/UX 디자이너
